Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,time_sec
8.673153774739093,25.52977114914979,6.662809749599575,7.870235279567722,13.576119777112416,7.144659504580933,5.7926455546699325,6.256987587670707,-1.896
8.699041060072071,25.020959794270173,6.493211613247754,7.985534051976798,13.094712876640834,6.795108583226667,5.4046665491390184,6.009337998144851,-1.892
8.707371660071102,24.48503689766188,6.274339906005203,8.072052795757477,12.600920147677256,6.4508531522175,4.991614817460363,5.736019123337645,-1.888
8.721242085255662,23.949704427400764,6.025291162512397,8.12451253455284,12.112065466803598,6.126492080856597,4.568849150228367,5.445356566145562,-1.884
8.763252668333836,23.444535728846272,5.7675295966694184,8.141009866766849,11.648038240083693,5.838961338325686,4.155037085563389,5.148604536072165,-1.88
8.853514714915436,22.999022788329473,5.523296516730689,8.123032629026683,11.230023578633814,5.606346754195829,3.770698752634171,4.859115603110503,-1.876
9.007724824343464,22.640438587273547,5.313807609846564,8.075073456096016,10.879001981238652,5.44643058768182,3.4365309801334223,4.591304239421329,-1.8719999999999999
9.235570674807137,22.391780292044192,5.157495494262092,8.004000739977434,10.614241633574371,5.375189434518462,3.171768622554117,4.359612525350842,-1.8679999999999999
9.53968163072038,22.270029336917318,5.068531299822859,7.91834128591007,10.451974965582119,5.405435314722666,2.9927989119402016,4.1776458415462985,-1.8639999999999999
9.915239803553996,22.284892102480487,5.055786607418703,7.827582159123341,10.404381177659689,5.54573128501584,2.912157256114582,4.057563781288956,-1.8599999999999999
10.350260327504051,22.43810265373155,5.1223085360215554,7.741542410530363,10.47891958997542,5.799646777808351,2.9379342790107104,4.009722747018574,-1.856
10.826466164482298,22.723301960041198,5.2653051506179445,7.669823306206265,10.678000135974438,6.1653681541898,3.073548039161485,4.0425035201928345,-1.852
11.320637687012136,23.126466149892423,5.476590895791875,7.621328205422692,10.998949070960544,6.635656360828183,3.31780281828282,4.162235983525159,-1.848
11.806304264630578,23.626832917505535,5.7434186095732995,7.603843774946636,11.434224684064512,7.1981385172523185,3.6651620032915875,4.373147360521949,-1.844
12.255645871267475,24.19825574122508,6.049610466345072,7.623678446584614,11.971843132847079,7.835915694589121,4.106182590924192,4.677287158054963,-1.84
12.641473066841748,24.810891886679503,6.376884499935439,7.685353713683566,12.595975924935411,8.528453318075377,4.628071214276187,5.074404447129932,-1.836
12.939153386248455,25.433106920354565,6.706260790338359,7.791344063941789,13.287679164408246,9.252698144422265,5.215325502619507,5.56177263015162,-1.832
13.128359226602095,26.033465111047377,7.019432950648987,7.94187118332312,14.025717820716025,9.98434919674243,5.850429911765523,6.133980548345235,-1.828
13.194530185734413,26.582674315000926,7.300008491836452,8.134776910712345,14.787456812138965,10.69920515164452,6.51458509402229,6.782734369129373,-1.824
13.129967810105436,27.055361558199493,7.534548148681981,8.365516377097427,15.549798739192996,11.374513666585552,7.188460926020466,7.496735237991263,-1.82
12.934506610298838,27.43156629815364,7.713358577986085,8.627314657626703,16.290148213973254,11.990250651468735,7.8529688416576064,8.261706607929453,-1.816
12.615725819104503,27.69784874496786,7.831006196208556,8.911508486757908,16.98736850775528,12.530251375051932,8.490038769866613,9.060632056548956,-1.812
12.188681089687838,27.84792328330822,7.88652257563919,9.208053674159615,17.62267044006615,12.983101463934664,9.083357679227838,9.874224413630861,-1.808
11.675153926365658,27.882753448776082,7.883277903803548,9.506140132891458,18.180354391661663,13.342690494720857,9.618999439552693,10.681596790508543,-1.804
11.102449224515077,27.810093678650123,7.828523334676521,9.794841819373701,18.648333204727255,13.608352639979378,10.085873669808299,11.461072253217438,-1.8
10.50181164098973,27.64352327066223,7.732640303843062,10.063737884541741,19.01839336612652,13.784566379964048,10.47594568307218,12.191058779661086,-1.796
9.906561649206997,27.401066054914043,7.608164125051637,10.30345501527397,19.28618335638232,13.880237813890409,10.784211239265593,12.850916450619765,-1.792
9.350066869337514,27.103516259690135,7.468662123807666,10.506090751298311,19.45094198833736,13.907635160597913,11.008438469310377,13.42174879297617,-1.788
8.863678340681568,26.77261062990507,7.327556690932286,10.665495383803842,19.515007142606958,13.88108027906626,11.148723676166654,13.887072140095967,-1.784
8.474786253462442,26.429211757529902,7.197002632842687,10.77742497295926,19.483184629291667,13.815542297085806,11.206951844684681,14.233362226589044,-1.78
8.205172638764633,26.09168860684888,7.0869456787388,10.839616116378307,19.36209366711031,13.725306813026528,11.186288324699538,14.450525300463875,-1.776
8.06983198563905,25.77467371708458,7.004481936104322,10.851847573088738,19.15961321209588,13.622888890517673,11.090826767945225,14.532355783815353,-1.772
8.076379693276875,25.48832884976326,6.953595475895072,10.816031633527553,18.884518863858123,13.518309787141161,10.925467952121076,14.47700557768304,-1.768
8.225084331198731,25.238171600691544,6.935284963348203,10.736331703387492,18.54633560441358,13.418782278801103,10.696022435147762,14.287419495843258,-1.764
8.509466451935792,25.025426111084943,6.948020664915234,10.619254266384415,18.15536151262423,13.328773315582163,10.409450732501984,13.97162484155506,-1.76
8.917320096336228,24.84777694281786,6.988411297899756,10.473624989030982,17.72275841882838,13.250348862783682,10.074102168204028,13.54272812320805,-1.756
9.43194626479709,24.700338900824203,7.051913213624239,10.310335109954254,17.26056716202422,13.183659215826998,9.699796429002099,13.018477565233427,-1.752
10.033365339079884,24.57662943629354,7.133401438041163,10.141750167873099,16.7815047949553,13.127408834312979,9.297617281825087,12.420301616860172,-1.748
10.699323000153564,24.469367479145802,7.227466615623864,9.98072865244325,16.298457510399125,13.07919273835065,8.879364354521366,11.771835388884414,-1.744
11.406015127885652,24.371018307387374,7.328401907914034,9.839301215708378,15.823689771393488,13.035668505375808,8.456724935084425,11.097082699516678,-1.74
12.12858366419839,24.274115169327313,7.4299592152517775,9.72717425822523,15.367903949165873,12.99262998110832,8.040338659101016,10.418482502098101,-1.736
12.84152134098035,24.171462933471236,7.525033610021082,9.650296973632466,14.939353343698983,12.945106865515847,7.638980953585038,9.755199080617102,-1.732
13.519144445265752,24.056345103014934,7.605454414683744,9.609744927804558,14.543211394557375,12.887610960333314,7.2590654818102465,9.121913977057758,-1.728
14.136260832755674,23.922824916816097,7.6620293652585145,9.60113223403409,14.181342654486684,12.81459660991323,6.904580054371586,8.528286215732196,-1.724
14.669096868895428,23.766175227848777,7.684923884063622,9.614684409513833,13.852531527573618,12.721125097439128,6.577458693012122,7.979106826559985,-1.72
15.096469117087551,23.583407718399968,7.664377149075794,9.636000906825679,13.553127541331344,12.603645880625573,6.278288101229311,7.475042793246556,-1.716
15.401109339032914,23.373815802517598,7.591676150920399,9.647428604385754,13.277984081844187,12.46075418959762,6.007177242839545,7.013775100850364,-1.712
15.570987901131055,23.13941050994241,7.460242805072585,9.629873364227691,13.021516525837109,12.293766580763304,5.764596016397776,6.59129960493424,-1.708
15.60044209878078,22.885121868355643,7.266648948102052,9.564809553990811,12.778689571239141,12.106971197471152,5.552005689146964,6.203169918472188,-1.704
15.490915344640777,22.618664945638915,7.011371862436573,9.436220294855854,12.545763391927139,11.907453266136907,5.372148069340649,5.84550174816921,-1.7
15.25116218517603,22.350032677173456,6.699149332223651,9.232227260633655,12.320687288427974,11.704469455320796,5.228930191355498,5.515621184534649,-1.696
14.89686689166444,22.09066530772506,6.338881877279434,8.946246783886455,12.103120958042448,11.508439809153982,5.126933800919907,5.21232364002116,-1.692
14.449727768971579,21.852426054691847,5.94312819702832,8.577610788976264,11.89415758069523,11.32971460914869,5.070670364556855,4.935797144786493,-1.688
13.936133747099285,21.646548230964612,5.527305968782063,8.131675554441573,11.69587963903198,11.177319102039585,5.063753198298703,4.687318229705814,-1.684
13.385585696317372,21.48270131020189,5.108726040313258,7.619486851042065,11.510880906110158,11.057867534224515,5.108149383840349,4.468831827666801,-1.68
12.829008297631495,21.368277630989933,4.705571886069889,7.057087666216738,11.341856267131746,10.974789629229244,5.203627376116606,4.282498689548362,-1.676
12.29708338695572,21.307957712440523,4.335914679078112,6.4645637009618,11.19132446207544,10.927956970916606,5.347467803169509,4.130268379588792,-1.672
11.818713779741595,21.303573415681175,4.016830502886605,5.86492086307726,11.061513186511533,10.913741608127225,5.534465252620173,4.013520512402078,-1.668
11.419682892567456,21.35423775354283,3.7636454908901746,5.282863639882844,10.954387573220695,10.925473773895073,5.7572013441251215,3.9327930013654466,-1.664
11.121514077853563,21.456648294778464,3.589279518297703,4.743497769334667,10.871742386960511,10.954190860993782,6.00650693862465,3.887575015617905,-1.66
10.940490941620213,21.605431222469605,3.503623508318299,4.270949506262266,10.815237022248168,10.989515513708042,6.2719810696160545,3.87610760659476,-1.6560000000000001
10.886813702907867,21.79341284856629,3.5129057944369855,3.886913125713729,10.78626893639773,11.020503771430233,6.542437240507742,3.895142056413617,-1.6520000000000001
10.963933669853127,22.011784345713966,3.6190769464974726,3.6092068924573453,10.785659286929402,11.036368934663344,6.806214698899148,3.93966279896197,-1.6480000000000001
11.168180191555125,22.250218596100098,3.819323876941981,3.4504913991320656,10.813222274175425,11.027073301235445,7.051386120001195,4.002654054811188,-1.6440000000000001
11.488818981534378,22.49705206922128,4.105860459802176,3.417331428016793,10.867351537119061,10.983836138457981,7.265958246337244,4.075027111423357,-1.6400000000000001
11.908640084932848,22.739636713112123,4.46611450079548,3.509744688099488,10.944755823853997,10.899608779926263,7.438166790047521,4.145803549617381,-1.6360000000000001
12.405089360153719,22.964909982441387,4.883358697391414,3.721298347508204,11.040424355423403,10.769529790057918,7.556919488504721,4.202584679520441,-1.6320000000000001
12.951862918070878,23.160153777044957,5.337747609107537,4.039721232396819,11.147830545590983,10.591322448769393,7.612373142528494,4.232265356517872,-1.6280000000000001
13.520804953741205,23.313842836938573,5.807647268632652,4.447921319775895,11.259318282006257,10.365556074020867,7.596571439381299,4.22189855065057,-1.624
14.083902589678416,23.41644386874496,6.271095544380529,4.925251377941276,11.366577100924749,10.095678739140956,7.504037989987867,4.159595651531398,-1.62
14.615168336962407,23.4610349374213,6.707223493837627,5.448862730230868,11.461113645863273,9.787755416579124,7.3322229049312275,4.035357682025071,-1.616
15.092240990449417,23.443668703362636,7.097503017805761,5.9950274186244465,11.534664793603488,9.449912744633666,7.081741508214523,3.8417685745748607,-1.612
15.497599305618431,23.363476943221816,7.426745002209127,6.5403689446766196,11.579549962171972,9.0915737898337,6.756401214706955,3.5745250592727302,-1.608
15.81934132789226,23.222571169422906,7.6838240228112555,7.062987217825989,11.588995251021785,8.722622610260688,6.363055550780156,3.232804789589181,-1.604
16.051520681144705,23.02581332656167,7.862131906456294,7.543476323514544,11.557464588241999,8.352644136032033,5.911335885826131,2.819476224468355,-1.6
16.194053100773306,22.78051362540437,7.959765422601579,7.965820511875424,11.481009498361507,7.990345004134473,5.413299091812306,2.341140898833796,-1.596
16.252221725739442,22.496075635273115,7.979445564062806,8.318130392132945,11.357614632742226,7.64319714216985,4.883006072321327,1.8079838881467716,-1.592
16.235825586466337,22.18357274016003,7.9281602854643936,8.593161856302423,11.187485599574828,7.317281869014642,4.336019988557053,1.2333982130919037,-1.588
16.1580366089143,21.85522525423093,7.816530300072465,8.788556011346152,10.973212866186232,7.0172697739492165,3.788795700724672,0.6333516252551732,-1.584
16.03405558288527,21.52376350875694,7.657923493539546,8.906756203957727,10.719759471253376,6.746464447929554,3.25794022223389,0.025491535598329545,-1.58
15.879681738228163,21.201701280249505,7.467382498199336,8.954596890430361,10.434258328006822,6.506864327123904,2.7593657272962377,-0.5719592252931326,-1.576
15.70992625580164,20.900584729492653,7.260466817911531,8.942606620173335,10.125651089810942,6.299236988415731,2.3074162237863534,-1.1413929803778586,-1.572
15.537798987812275,20.630303092718055,7.052127627221957,8.884104718917763,9.804233271008611,6.123228495515441,1.9140923921691246,-1.6669236625843193,-1.568
15.373377171607942,20.398542807900345,6.855723382054958,8.79418624194407,9.481178155318124,5.977535183050279,1.5885014293011046,-2.135241260982833,-1.564
15.223229690970314,20.210445772923656,6.682255800726542,8.68868412284347,9.168098817373961,5.860153260988537,1.336621138465319,-2.536097318432821,-1.56
15.090223443650983,20.068501039688805,6.539866662673997,8.583175995331894,8.876678825168279,5.768699663412271,1.1614028721287053,-2.8623854998888105,-1.556
14.97368053481866,19.97265609677183,6.433588694589996,8.49206897468369,8.618360514025445,5.700766310072475,1.0631590006653948,-3.1098737779853742,-1.552
14.869800482619956,19.920589496730614,6.3653006552212625,8.427762461084678,8.404040475295519,5.654241222117296,1.040111819792503,-3.2767219906734355,-1.548
14.772238605530271,19.908068050589176,6.333822420376106,8.399881877503645,8.243714566630716,5.62753005271125,1.0889590721841504,-3.3629435946865094,-1.544
14.672755577472083,19.929335135165974,6.335112420404509,8.414606403961265,8.146053740756473,5.61965308498653,1.2053537042847413,-3.3699280395053592,-1.54
14.561903653981446,19.977522787824793,6.362575300749054,8.47415891461939,8.117953256686713,5.630251014169896,1.3842728248773366,-3.300062596816216,-1.536
14.429750320573293,20.045109234094298,6.407511659963492,8.576546605891826,8.164135969695065,5.659563287738551,1.620307056418642,-3.1564366885800204,-1.532
14.266635177661428,20.124432259063536,6.459722815635534,8.715615922459358,8.286880142481367,5.708423739549544,1.9079043803578426,-2.9426075187559007,-1.528
14.06392470298053,20.208230693729792,6.508238244593471,8.881431947894319,8.485898544757829,5.778271012760346,2.2415689927454086,-2.662434207334458,-1.524
13.814705680960005,20.290153632832013,6.542096670378463,9.060944358402228,8.758353777456037,5.87113591600793,2.6159866749968743,-2.3200091630809703,-1.52
13.514360139837793,20.365171557272305,6.551104917781256,9.238879734074755,9.098978301265612,5.9895671254198675,3.026050161955039,-1.9197074966628662,-1.516
13.16098400103901,20.429843102791548,6.526515504603586,9.398798499536085,9.500274668075594,6.136483185736253,3.466786894864738,-1.4663445188254134,-1.512
12.755626379017771,20.482416118505363,6.461581251441125,9.524253655821814,9.952781879883302,6.31496577744981,3.9332215661795424,-0.9654026129725158,-1.508
12.302323611155117,20.52275314774835,6.3519453907212755,9.599972563612733,10.445389671861554,6.52801325184731,4.420213336546387,-0.42328115723706716,-1.504
11.807891906058936,20.552070646656876,6.195815786890434,9.612959089140238,10.965667505525232,6.778256587624658,4.922293120191986,0.15246765588868763,-1.5
11.281450460027704,20.572488661245117,5.993878348665471,9.553405878808336,11.500171376249545,7.067628026610229,5.433511073660309,0.7529475628204215,-1.496
10.7336871614016,20.58641929926921,5.748944549553452,9.415332330614289,12.034713587674782,7.396986151680321,5.947304770525065,1.367807987051517,-1.492
10.175937382802593,20.59586887967558,5.465387848574884,9.196913161136296,12.554616308677554,7.765732432576812,6.456409675695045,1.9852604397521685,-1.488
9.619192438243134,20.60176277379344,5.1484713711032555,8.900508137779584,13.044992243876953,8.171477546902894,6.952838176661666,2.592261703183428,-1.484
9.073168653183854,20.60340468095787,4.80368351433932,8.532428312827998,13.491091991469048,8.609815574474679,7.427944366872673,3.1748786929107795,-1.48
8.545555593251775,20.598159001857073,4.436185351033594,8.102484617722938,13.878739951417321,9.074249297853994,7.872582255685128,3.7188216649093664,-1.476
8.041538638322477,20.581414372669105,4.050451639976466,7.623375862891379,14.194867553407128,9.556297882665843,8.27736989174213,4.210120664036822,-1.472
7.563660846468381,20.546854950153147,3.65015991898389,7.109983679747866,14.42814299043044,10.04580976402016,8.633080798937732,4.635919096437938,-1.468
7.112043542243583,20.48702593487476,3.2383400373662385,6.578636225033058,14.569673977664229,10.531482648602433,8.93117006818282,4.985343217292127,-1.464
6.684924527988087,20.394129793453292,2.817740329292397,6.046376270098747,14.613720681162638,11.001552796301986,9.16439817199994,5.250369177128821,-1.46
6.279414857847269,20.26094475796058,2.3913160764840207,5.530238284128952,14.558318883759332,11.444572791998581,9.32746531571472,5.426571585969698,-1.456
5.892339770611919,20.081735162986558,1.9627218757041074,5.046521246205,14.405700466890517,11.850172333638497,9.417541925064155,5.513624498141607,-1.452
5.521025244032207,19.853030655068277,1.5366983313284936,4.610045614721313,14.162416574131896,12.209700174313587,9.43458815833239,5.5154448913411285,-1.448
5.163915499703915,19.574182852117918,1.119277080139992,4.233401236769957,13.839112040685839,12.516674123709949,9.381394153613227,5.439916019801668,-1.444
4.820947958473844,19.24765067661592,0.7177711928926946,3.9262203220600385,13.449955037319278,12.767008424924088,9.263332512170262,5.298196853138225,-1.44
4.493658225638308,18.879005761393522,0.3405564442594648,3.6945359358157126,13.01177942311706,12.959029421558066,9.087876713767555,5.103701453820463,-1.436
4.185030726673226,18.476680018702623,-0.0033229864176291812,3.5403033014221506,12.543038082982946,13.093320287998056,8.863982245525852,4.870896865823398,-1.432
3.8991472781937877,18.05149865823283,-0.30467131328998204,3.461164567813796,12.062687845536997,13.172450032192486,8.601439833830701,4.614099571160387,-1.428
3.6407114479292004,17.616054123664934,-0.5547147293868081,3.4505261622389294,11.589128386471176,13.200641922882893,8.310295633865424,4.346441745818825,-1.424
3.414532444000723,17.183976817703513,-0.7456641985650924,3.497988784205537,11.13929759557169,13.183423154918936,8.00040026652735,4.079133938660575,-1.42
3.2250362738998475,16.76914912067001,-0.8712109457439752,3.5901254247688623,10.727989060604171,13.127276966442556,7.681108476549828,3.8210840326228976,-1.416
3.0758482105869738,16.38490373800334,-0.9269127482720817,3.711557324832489,10.36742025242206,13.03930601046231,7.361121994455818,3.578868043626557,-1.412
2.9694745569968775,16.043254321697205,-0.910438543128682,3.8462453152827027,10.067054790611074,12.926919565869179,7.048458566563468,3.3570049599132994,-1.408
2.907097380131809,15.754210011014479,-0.8216533288805555,3.978887238923433,9.833657190679288,12.797560117871377,6.750521176482351,3.158456047917165,-1.404
2.8884690502914303,15.525205910436647,-0.6625587836865646,4.096278412746,9.671517845284757,12.658466226296417,6.474212056609879,2.9852309677280657,-1.4
2.9118638103271635,15.360648680497073,-0.43714410768203865,4.188465394793507,9.582744159431734,12.516439179086944,6.226001416455733,2.8389509660883423,-1.396
2.9740425502460464,15.2615655805515,-0.15121092129980931,4.249538931048675,9.567508977329465,12.377576446374349,6.011861902657177,2.7212310239534436,-1.392
3.070229189000761,15.225376003328508,0.18780245081479485,4.27798572289682,9.624199353711623,12.246974775525118,5.837036853926146,2.633816245954265,-1.388
3.1941560768179755,15.245854908740327,0.5710335964804175,4.276621387812642,9.749491916233126,12.128467683377247,5.705697791641472,2.578512784129894,-1.384
3.338263365857396,15.313381453812534,0.9885169366698842,4.2522030958768084,9.938442006298962,12.024498766894096,5.6206108432185005,2.5570298812994157,-1.38
3.4941063945547257,15.415533976117544,1.4296618970875479,4.214832822510975,10.184673998195048,11.93621132318553,5.5829328489596675,2.5708544422586237,-1.376
3.6529520623106166,15.538014836584253,1.8838697972448735,4.177219386243537,10.480704420274494,11.863764122874338,5.592197550488817,2.6212192738771343,-1.3719999999999999
3.8064718946835003,15.665803494584091,2.34119970370924,4.153809328302491,10.818355776023544,11.806800643002413,5.646468169983829,2.7091444084471576,-1.3679999999999999
3.9474017717765157,15.784380847063327,2.7929562443335993,4.159762086924945,11.189168577125011,11.764944399430666,5.742570868677036,2.8354742673744835,-1.3639999999999999
4.070049459909251,15.880860949170804,3.2320847094889555,4.20975269056036,11.584714998409106,11.73818867610852,5.87631370657799,3.0008277645994004,-1.3599999999999999
4.170582566687012,15.944903816817288,3.6533131726287693,4.316632709470025,11.996757587449048,11.727092955252106,6.042637090494886,3.2054210952153155,-1.3559999999999999
4.2470967126471555,15.969343024329936,4.053053137951006,4.490047291914489,12.417257000906753,11.732765777378432,6.235703566189893,3.448785343361205,-1.3519999999999999
4.299517453882159,15.950517222642134,4.429129160183201,4.735163299766938,12.83828351220059,11.75667231727804,6.4489780790282945,3.7294470545559357,-1.3479999999999999
4.329411495865784,15.888329396162874,4.780433849128761,5.051686150578964,13.251909513362557,11.800336320325934,6.675354446070369,4.044649703256495,-1.3439999999999999
4.3397712648113975,15.786070597883622,5.106594645357372,5.433321034114434,13.650153122968499,11.865010487180493,6.907355452004823,4.390170738225932,-1.3399999999999999
4.334801822039705,15.650043201098029,5.407702985237279,5.867773275639419,14.025015427116342,11.951375505435118,7.137393657963595,4.760250387812378,-1.3359999999999999
4.3196986067490535,15.489013434204765,5.684114248327869,6.337301956878264,14.36862065061126,12.059307238151128,7.35805405848285,5.147619093866117,-1.3319999999999999
4.300381574060036,15.313527208554762,5.936301227434398,6.819768165638231,14.673446915990695,12.187737720068283,7.562367135271111,5.543610385253321,-1.3279999999999998
4.283161009662529,15.135143912738812,6.164748463822949,7.29007671094615,14.932634742265444,12.334636100205726,7.744076220334523,5.938374084047962,-1.3239999999999998
4.2743464546748084,14.965671119390114,6.369901643039703,7.721899923385538,15.14037347959451,12.497142342502562,7.897936263870217,6.321235156585046,-1.3199999999999998
4.27984844123289,14.816497578910313,6.552209622040505,8.089576060073172,15.29237229493628,12.67187991919633,8.020081976770063,6.681245631711218,-1.3159999999999998
4.304840456779721,14.69810603781719,6.71229383337786,8.370071842589718,15.386406784169054,12.855441924347858,8.108467459749724,7.007940187195362,-1.312
4.353540356710243,14.619804221457196,6.851248626255999,8.544882543603919,15.422897318841366,13.04499620068165,8.16332834876915,7.292245700947177,-1.308
4.429142839921741,14.589657510637485,6.971030579247251,8.601720932894889,15.405435370104636,13.238908014132443,8.187575727314771,7.527435972576609,-1.304
4.533893966498128,14.614554215940174,7.074850179984051,8.535827768465374,15.341142548906582,13.437247120539249,8.187009181144228,7.7099811081186855,-1.3
4.669255632112776,14.700296830077392,7.167450702034586,8.350734601740621,15.240736440303687,13.642040443571297,8.170238808372732,7.840127188834504,-1.296
4.83608440471463,14.851609282336128,7.255166113486389,8.058345253390163,15.118204229989153,13.857166908544405,8.148242443922602,7.922069638081413,-1.292
5.0347610216647745,15.071991553319018,7.345700713406313,7.678285308613411,14.99005578975209,14.087870609707986,8.13355761294556,7.963657978866176,-1.288
5.265240329392664,15.36341920051531,7.44764481374816,7.236575544442559,14.874217640122772,14.339963716031015,8.139194391805612,7.97566640273541,-1.284
5.527016850574427,15.72593939074998,7.569794219427873,6.763772240069689,14.78869640709744,14.618857299465398,8.177416645915025,7.970742249705939,-1.28
5.819009428998008,16.157239722373564,7.720360187159898,6.292761722543588,14.750164404371262,14.928577107899374,8.258553933308034,7.962179149467251,-1.276
6.139373692658322,16.65227006078118,7.9061536421748615,5.856404547661135,14.772610499585555,15.27090416889749,8.38998266280611,7.962658395575413,-1.272
6.485263543336655,17.20299125554177,8.13181884876437,5.48521050414491,14.86617382832308,15.644744640635828,8.575373143058274,7.983078392044025,-1.268
6.852581798249891,17.798313116303575,8.399186677794402,5.205202571331086,15.036249658674683,16.0457915458215,8.814257632373199,8.031564802717702,-1.264
7.2357831951040055,18.42427349064759,8.706822099459247,5.036110914977683,15.282936428077972,16.466503241837547,9.101944585879346,8.112735257571421,-1.26
7.627810150507268,19.06449807180924,9.0498475011549,4.99002906070063,15.600878699404788,16.89639149888848,9.429781202194823,8.227278196025393,-1.256
8.020232235434841,19.70095074135003,9.42010937157769,5.070644585029975,15.979535239127975,17.32257745758034,9.785733681674825,8.371878207263626,-1.252
8.403616291877816,20.314931556541946,9.806707299289945,5.2731100897789895,16.403855900559787,17.73053783360357,10.155209822980574,8.539475117166205,-1.248
8.768096444344586,20.888226626275877,10.196839413441582,5.584557386909752,16.855303042963435,18.104947647134395,10.522016375781712,8.71980343523905,-1.244
9.10407107532385,21.40428953001378,10.576868772410409,5.985201452919365,17.31312701001829,18.43054594610647,10.869350048183813,8.900148287911612,-1.24
9.402936336777339,21.849341237395222,10.933493191333318,6.449938517096666,17.755802421526834,18.692993169437205,11.180760068870834,9.066269950172211,-1.236
9.657763775705638,22.213295910499706,11.254896916947276,6.950306767914884,18.16253378106878,18.87971868643206,11.441057728358496,9.203461704718015,-1.232
9.863835437042523,22.49043767755599,11.531766041988641,7.456645112913801,18.514731689700366,18.980754228230783,11.6371589669232,9.297693447700647,-1.228
10.018968558529162,22.679791684912917,11.758065493384619,7.940268072399725,18.797353799664602,18.989525452572916,11.758837940077342,9.336767814830042,-1.224
10.12360420875161,22.78516565511828,11.931516373081626,8.375491699718472,19.000017737020045,18.903559066346922,11.799370087446581,9.31140747493906,-1.22
