Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,time_sec
-15.535601798785237,-8.479499509359899,-10.398739546412825,-5.253725425476232,-9.878350928528572,-6.066921509079377,-11.338478549913567,-3.4913727118758953,-1.876
-16.051365459216633,-9.043160259072938,-10.85544762062108,-5.578673165054466,-10.336051217030024,-6.596491800846115,-11.650078382926015,-3.616419368193098,-1.8719999999999999
-16.612357055665548,-9.588320430128297,-11.354661091722015,-5.979105782369357,-10.814002402935898,-7.160668939817697,-12.011129558471774,-3.8000410247139413,-1.8679999999999999
-17.192191496437967,-10.082655986134528,-11.866191533855437,-6.431266029505577,-11.28322610208845,-7.723863110824496,-12.397217006748244,-4.034887404799912,-1.8639999999999999
-17.761300712084292,-10.49371450161236,-12.357236909673999,-6.9082069009025115,-11.711915931761471,-8.247697111494308,-12.780447578381287,-4.308356500607649,-1.8599999999999999
-18.288810520903855,-10.79120897479112,-12.794481345547323,-7.3815794570887885,-12.067714930828288,-8.69391361037621,-13.131635056354753,-4.6036815941218645,-1.856
-18.744424102232166,-10.94914674819194,-13.146160883478478,-7.823414053144103,-12.32003595700805,-9.027314633778023,-13.422483799965699,-4.901272850642853,-1.852
-19.100176212043333,-10.947616781571984,-13.38393290328142,-8.207747397505063,-12.442232895098746,-9.218469412885266,-13.62759076876969,-5.180203900051282,-1.848
-19.332018014115967,-10.77417984840886,-13.484496426073127,-8.512054938371733,-12.413539161965307,-9.246025066063467,-13.726199015581003,-5.419815298421678,-1.844
-19.42124390501879,-10.42487961854828,-13.430976039857676,-8.71851173960837,-12.220755718061676,-9.098536355577098,-13.70370897103797,-5.60143932114976,-1.84
-19.355749891376554,-9.904883923559396,-13.214068624858182,-8.815089198000026,-11.859653654904587,-8.775751347200451,-13.552945406522344,-5.710199584858438,-1.836
-19.13104453082022,-9.22870396822239,-12.832884956496558,-8.796424103625597,-11.335981305726296,-8.289260194213842,-13.275109383616869,-5.736732514715413,-1.832
-18.75087373084157,-8.419885598422471,-12.295356792497175,-8.664329685176448,-10.66589680791198,-7.662383900309095,-12.880274706439895,-5.67858289577944,-1.828
-18.227308699729242,-7.510062002602956,-11.618067298936856,-8.427799987960352,-9.875634950392628,-6.929189521587106,-12.387263308407125,-5.540997909169837,-1.824
-17.580186982815295,-6.537305752337799,-10.825405489019222,-8.102398700186907,-9.00027436709348,-6.1325763530549375,-11.822766349938693,-5.336898045265068,-1.82
-16.835876455204627,-5.543806580500883,-9.948029845995698,-7.709008975716506,-8.081584207662313,-5.321474242130968,-11.21966197324865,-5.085923738912717,-1.816
-16.025434877757405,-4.57301445702333,-9.020734083776965,-7.272031347584466,-7.165075447819322,-4.547318771954405,-10.61460532000012,-4.812616285459081,-1.812
-15.18234438429876,-3.6665059177196064,-8.079918264578065,-6.817227169177448,-6.296532127722407,-3.8601032756252636,-10.045110388717076,-4.543957889362809,-1.808
-14.340086510013077,-2.860925537051694,-7.16095515839014,-6.369486288594938,-5.518415605193082,-3.304423533927581,-9.546468211109339,-4.306628722855219,-1.804
-13.529858074041394,-2.1853846545167737,-6.295773038420773,-5.950819026816812,-4.866579040321478,-2.915979379282165,-9.14889998147585,-4.1243932195042206,-1.8
-12.778687571942829,-1.659636447543836,-5.510928865194974,-5.578814668836991,-4.367673244392111,-2.718938601519172,-8.875291164471538,-4.015974447197269,-1.796
-12.108105741825057,-1.2932024143556577,-4.826332031224954,-5.265689079434836,-4.037486583373468,-2.7244125724511172,-8.739711931597068,-3.9936351429829218,-1.792
-11.533401086429388,-1.085457270940053,-4.254648317318718,-5.017917556500089,-3.880300381446125,-2.9301042406587423,-8.746770694721462,-4.062524891315819,-1.788
-11.063402386819899,-1.0265462072047264,-3.8013162689920392,-4.836367011943533,-3.889211910993978,-3.3210354078502236,-8.891735551139686,-4.220737093040267,-1.784
-10.70069131318327,-1.0989316529961939,-3.4650583528085437,-4.716814652759844,-4.047293057162317,-3.871165782726768,-9.161305925823434,-4.459958828866167,-1.78
-10.442143247066944,-1.2793376063192814,-3.238754509198806,-4.650747573732685,-4.3294018300160015,-4.5456718529991464,-9.534899560278362,-4.766568949060012,-1.776
-10.27970793363722,-1.540870816255786,-3.1105564256134275,-4.6263599271130165,-4.704441747306706,-5.30365008068961,-9.986318816918402,-5.123030054416111,-1.772
-10.20137074862187,-1.8551478571718092,-3.0651550897846023,-4.629694347857307,-5.137875498576123,-6.101040458763599,-10.485671603569024,-5.509431233037404,-1.768
-10.192273008003562,-2.1943289215518083,-3.0851593902870156,-4.6459024196368635,-5.594335853154669,-6.89361404100865,-11.0014427159538,-5.905069404553186,-1.764
-10.235993857146712,-2.5330177736133304,-3.152572107479275,-4.660607428053245,-6.040212398853413,-7.639903177366279,-11.502629191655213,-6.289991936823942,-1.76
-10.315982468026336,-2.8499997816726474,-3.2503365915460756,-4.661326651553039,-6.446101073519478,-8.303955227778637,-11.960852794451386,-6.646440396620375,-1.756
-10.417069392717785,-3.1297479177101253,-3.3638688691961245,-4.6388506685831565,-6.788975743874871,-8.857756916025536,-12.35233372025423,-6.960122015369964,-1.752
-10.526901309502488,-3.3635566274656203,-3.482412060487979,-4.588408519727979,-7.053896245883892,-9.283129029782884,-12.659561414730213,-7.221200232374592,-1.748
-10.637082517516294,-3.550117904339855,-3.600001727688823,-4.510414797946959,-7.235047733955096,-9.572871750626483,-12.872467019494003,-7.424872012632919,-1.744
-10.743813731451265,-3.695376535586034,-3.715851787447483,-4.410631521947035,-7.335948418873649,-9.730983833890773,-12.988927499214695,-7.571424237521618,-1.74
-10.84789804491071,-3.811594664386442,-3.8340594807221784,-4.299674507760929,-7.368765733075017,-9.771883945156441,-13.014521672923408,-7.665740408279201,-1.736
-10.954100073240179,-3.9156840669443755,-3.9626468706448588,-4.19190658635734,-7.352807569140602,-9.718697344814622,-12.961579147045331,-7.716329291067347,-1.732
-11.069956754617108,-4.02698607107061,-4.112065619684595,-4.103849607869939,-7.312363997971836,-9.600795488756255,-12.847667349446496,-7.734025155554981,-1.728
-11.204227503901198,-4.164769847720438,-4.293374383264347,-4.052306112130349,-7.274147345464847,-9.450864738931191,-12.693725120956888,-7.73054535457661,-1.724
-11.365232521938932,-4.345771036110394,-4.516352180545483,-4.052419696645331,-7.264616542006706,-9.301825879759837,-12.522076292971878,-7.717094482702265,-1.72
-11.559351279678932,-4.582095146606735,-4.787828392353451,-4.11592008509087,-7.307475916577546,-9.183925558581468,-12.354549824730388,-7.703188709932848,-1.716
-11.789924029549798,-4.879755121306063,-5.110476317732116,-4.249781152537732,-7.421603240552367,-9.122273375706438,-12.210894633653101,-7.695841218486145,-1.712
-12.056714646297085,-5.238004920281245,-5.482229749019502,-4.455457569442762,-7.619586715740429,-9.135014737455696,-12.10760946507087,-7.699195543184895,-1.708
-12.355969403592118,-5.6494929839677965,-5.896357142464167,-4.728762121928096,-7.906947373506821,-9.232229449562656,-12.057219284007367,-7.714614600749357,-1.704
-12.680976423931748,-6.101123381454737,-6.342097886156339,-5.0603240425051785,-8.282014660980456,-9.415549979112022,-12.067937997460799,-7.741138148521846,-1.7
-13.022935099875681,-6.575413580955805,-6.805669678878038,-5.436468828464606,-8.736338667559803,-9.678420509556606,-12.143594384722665,-7.776141505564748,-1.696
-13.371914397621671,-7.052100817038307,-7.271424939521108,-5.840318777129596,-9.255485711606806,-10.006881805368842,-12.283692336503666,-7.816002120165516,-1.692
-13.71771883488436,-7.50977648658105,-7.722971219211763,-6.25294058555787,-9.82007788628322,-10.380768048810381,-12.483528673403676,-7.8566223661941805,-1.688
-14.050567952019517,-7.927399173815331,-8.144151991811926,-6.654439840257552,-10.406983943625791,-10.775224993251754,-12.734370873362481,-7.8937432687366496,-1.684
-14.361586522473175,-8.285615129587994,-8.51986882042641,-7.024980627616841,-10.990617397506496,-11.16247661421373,-13.023757057780232,-7.9230679340967605,-1.68
-14.643159107974872,-8.567865751728089,-8.836776679796559,-7.345754399073834,-11.544319352282342,-11.51375724210784,-13.33598942730874,-7.940258636696143,-1.676
-14.889214954372951,-8.761277653195483,-9.083893606078302,-7.599927346338574,-12.041795896197694,-11.8012943887689,-13.652857845324315,-7.940880304003094,-1.672
-15.095496679401395,-8.857332850847198,-9.253153426171352,-7.773578139325847,-12.458565516244626,-12.000206083437371,-13.954589746966505,-7.920364751018257,-1.668
-15.259842768401418,-8.852320201294262,-9.33991043959635,-7.856611730279479,-12.773364592397181,-12.090185336216118,-14.220997391354443,-7.874074611931924,-1.664
-15.382477755978716,-8.74756911001023,-9.343375579929482,-7.8435997965770206,-12.96945007428506,-12.056873155214287,-14.432773277574993,-7.797534087306733,-1.66
-15.466260659292892,-8.549457130959558,-9.266929283382138,-7.734462446546896,-13.035722833182513,-11.892851800364841,-14.572858459016699,-7.686854275276492,-1.6560000000000001
-15.516811603527154,-8.269171879624485,-9.11823485465216,-7.5348890331147,-12.967583395782299,-11.598211501451738,-14.627781780297452,-7.539327913615731,-1.6520000000000001
-15.542431897505516,-7.922203655381583,-8.90907813662601,-7.256406223152421,-12.767432244958929,-11.180653191454311,-14.588846887931904,-7.354117548177722,-1.6480000000000001
-15.553752551069786,-7.527552654412926,-8.654881358023651,-6.916029329793318,-12.444739411941114,-10.655094312927405,-14.453032368899047,-7.132920110223992,-1.6440000000000001
-15.563087451059705,-7.106659645345513,-8.373877941071262,-6.535471399209283,-12.015635678081638,-10.042765320045898,-14.223480981831171,-6.880471689520878,-1.6400000000000001
-15.583529664418272,-6.682115765905786,-8.08599152278021,-6.139936700311149,-11.502026534004148,-9.369837241764255,-13.909498473157468,-6.604771927577014,-1.6360000000000001
-15.627898857994456,-6.276263637266896,-7.811526028501649,-5.756586702747347,-10.930293192971352,-8.66569450000355,-13.526052252511843,-6.316953742308359,-1.6320000000000001
-15.707692260925505,-5.909838826851811,-7.569817243384066,-5.41281544067279,-10.329698654726107,-7.961027835877498,-13.092828759752733,-6.030781552529584,-1.6280000000000001
-15.83218614292666,-5.600795531815975,-7.3779983955506925,-5.134487500939198,-9.730641963318654,-7.285943186393318,-12.632956553374097,-5.761816064921744,-1.624
-16.007787197560152,-5.363418853168756,-7.2499974228052615,-4.9442782823288125,-9.162902129932155,-6.66826424156553,-12.17152912788457,-5.526332594557813,-1.62
-16.237671964239315,-5.2077710758332145,-7.195832807872292,-4.860228511807447,-8.653995720299063,-6.1321630537775995,-11.734069294681204,-5.340115191879093,-1.616
-16.52170025482002,-5.139469676133774,-7.221225779592955,-4.894594534955438,-8.227745225574065,-5.697194486084085,-11.345061701292462,-5.217258330288367,-1.612
-16.8565543788533,-5.159758421867388,-7.327508383125423,-5.053046937607208,-7.903123142131802,-5.377744051700299,-11.026641417163198,-5.169088610284817,-1.608
-17.236039510801774,-5.2658103712040205,-7.511781931449654,-5.334244493709592,-7.693404762096562,-5.182835229281541,-10.797474025949873,-5.203280117639672,-1.604
-17.65147726815745,-5.4511901276368295,-7.767266891761983,-5.729789116234403,-7.605636423663738,-5.116195172375537,-10.671813848287304,-5.3231940841546255,-1.6
-18.092129952965927,-5.706400866141475,-8.083780845985983,-6.22455001153161,-7.640408746743043,-5.176460747304267,-10.658703160688813,-5.527442183954442,-1.596
-18.545605648603594,-6.01945004491855,-8.448285210397684,-6.797331030677042,-7.7919170452670965,-5.357427376838334,-10.761290878974844,-5.809663611734745,-1.592
-18.998216417333097,-6.376387381949146,-8.845455936659192,-7.421846330277577,-8.048293623641516,-5.648295830497936,-10.97629919627677,-6.1585208019859685,-1.588
-19.43529306498264,-6.761797923704664,-9.258259337532733,-8.067968576909935,-8.392207237490338,-6.033938901754329,-11.293726812514436,-6.557948204076233,-1.584
-19.841492122101396,-7.159264917844997,-9.668544524293582,-8.703217088153977,-8.801735950036491,-6.495266847981968,-11.696916731178787,-6.987712338840298,-1.58
-20.20115029858261,-7.551841173215356,-10.057684641062213,-9.294449672133322,-9.25151941396783,-7.009796894950725,-12.163113326438358,-7.424337828772305,-1.576
-20.498737902203192,-7.9225730668800995,-10.40729774644358,-9.809702282090786,-9.714176795218673,-7.552516035644788,-12.664582287425853,-7.842415284829226,-1.572
-20.719433141184474,-8.255101867253545,-10.700051540230893,-10.220084027281512,-10.161935429966608,-8.097066985768041,-13.17027798264102,-8.216240752341008,-1.568
-20.849794248258213,-8.534328083271168,-10.92051435931616,-10.501592492045663,-10.5683621435229,-8.617201738338295,-13.647939475676857,-8.521661100276257,-1.564
-20.878468674364495,-8.747087087465195,-11.055980915758719,-10.63668844886087,-10.91004703702914,-9.08837149926695,-14.066412492574438,-8.73793988085157,-1.56
-20.796868404227233,-8.882770656962089,-11.097195949574868,-10.615481154201767,-11.168082288272442,-9.489288395965081,-14.39795672814482,-8.849436292142851,-1.556
-20.59975512636207,-8.933839930161344,-11.038918806011463,-10.436422589112263,-11.329206785996973,-9.803303726724762,-14.620306994845734,-8.8469112908575,-1.552
-20.285693194600746,-8.896186863521782,-10.880288599321986,-10.10646108455903,-11.386525140158692,-10.019469371651972,-14.718290848521965,-8.728321733136749,-1.548
-19.85732154713476,-8.769294920365798,-10.62494220708454,-9.640634781853269,-11.339733415351745,-10.133159103877341,-14.684843860324529,-8.499011812593,-1.544
-19.321376990975523,-8.556138623111186,-10.280820474363935,-9.061099292476872,-11.194801048067308,-10.14613655910243,-14.521307236592781,-8.171255350127844,-1.54
-18.68840181016192,-8.262778894171152,-9.85960894926103,-8.395611977542432,-10.963096987081151,-10.06600016860969,-14.236957110317988,-7.7631561264393545,-1.536
-17.972114305075205,-7.897675679794578,-9.375822062728634,-7.675559659899346,-10.66002575602686,-9.905030006693982,-13.847811328181088,-7.296990491623307,-1.532
-17.188508446350788,-7.47083549359396,-8.845641730458588,-6.933709777505545,-10.303343578925897,-9.678587567475846,-13.374877277763398,-6.7971743862236735,-1.528
-16.354840163326678,-6.9929923127131,-8.285715982049052,-6.201948211799757,-9.911414198493677,-9.403328072435286,-12.842106500547123,-6.288125301978118,-1.524
-15.48870110650002,-6.4750332535411985,-7.7121543931310015,-5.509291031235935,-9.501688045229907,-9.095525721249496,-12.274360727156115,-5.7923188566418204,-1.52
-14.60734976306159,-5.927806366322645,-7.139900055669901,-4.880399207353538,-9.089624234012375,-8.769765408183579,-11.695646404070674,-5.328780475419119,-1.516
-13.727382342164235,-5.3623191960571095,-6.582539267437961,-4.334707986710708,-8.688149090237744,-8.43814371981552,-11.127766471552988,-4.912130450226229,-1.512
-12.864722438577491,-4.7902121694112125,-6.052484839398786,-3.8861544944655666,-8.307612998338845,-8.109996414425073,-10.589423576271017,-4.5521755338086045,-1.508
-12.034821235787097,-4.224312740492954,-5.561379630190887,-3.5433869825089186,-7.956112725436277,-7.792068963203231,-10.095728426710437,-4.2539572707428555,-1.504
-11.252906347276257,-3.679056751265829,-5.120529832693649,-3.31028436793203,-7.6400035916812294,-7.488987155447383,-9.658029792078908,-4.018135890315515,-1.5
-10.53410912631543,-3.1705983306967083,-4.741192682063873,-3.186609754699636,-7.3644313130978185,-7.203866844849443,-9.28397843881196,-3.841596595645184,-1.496
-9.893340622657266,-2.716505933408636,-4.434600429054835,-3.1686594105564065,-7.133754247803779,-6.938918720354998,-8.977749696678995,-3.7181916427841184,-1.492
-9.344861223087076,-2.3350374253767745,-4.211680541586716,-3.2498288560642044,-6.951784284847853,-6.695943852984339,-8.740366186027305,-3.6395557624793646,-1.488
-8.901570307175955,-2.0440743025683537,-4.082504493457412,-3.4210745178027935,-6.821829679197755,-6.476664877132073,-8.570079723543593,-3.5959447005082694,-1.484
-8.574100613456864,-1.8598499663209047,-4.055541458406092,-3.671282147668865,-6.746560205639384,-6.282878956841836,-8.462784305471517,-3.57704831306636,-1.48
-8.369825138101683,-1.7956205550425484,-4.136803944669639,-3.987558401857035,-6.727728952846518,-6.116439707793919,-8.412433530520108,-3.572726737550836,-1.476
-8.291888081924897,-1.8604159885548652,-4.3289709646173,-4.355459861594545,-6.765790394382806,-5.97908438872159,-8.411433813397952,-3.5736233353991516,-1.472
-8.338375234615194,-2.0579957502388204,-4.630582194415809,-4.75918446645897,-6.859467737694404,-5.872136444485072,-8.450992681103257,-3.57162859814005,-1.468
-8.501732681397186,-2.386112734357063,-5.035401514903699,-5.181761883997493,-7.005332935657252,-5.796124508377343,-8.521410193433518,-3.5601865095443657,-1.464
-8.768505408041456,-2.836141660807238,-5.5320252368253655,-5.605267934920125,-7.197448474542902,-5.750348945969189,-8.612294713310183,-3.534426560872733,-1.46
-9.11941657470574,-3.3930724216929593,-6.10377093822486,-6.011065178980044,-7.427093719367535,-5.732410017147545,-8.712677741710992,-3.4910867917988675,-1.456
-9.52978716137956,-4.035845705736186,-6.7288675838593655,-6.380074781810025,-7.682598768512184,-5.737725644614601,-8.81103003559738,-3.428207914132022,-1.452
-9.970316856867903,-4.738033308629793,-7.380990433808963,-6.693124838562398,-7.949347352846759,-5.759120423066998,-8.895244226707003,-3.3446404693942346,-1.448
-10.408275398902294,-5.468905422005102,-8.030213128787029,-6.931464332339498,-8.21005394260694,-5.7866238223783295,-8.952708587455454,-3.239484031698691,-1.444
-10.809141072674876,-6.194930110302106,-8.644437082764883,-7.077533364707402,-8.44542081390327,-5.807625072613684,-8.970607568146686,-3.1116186819977516,-1.44
-11.138649917331927,-6.881689245156254,-9.191283080599264,-7.116017647893657,-8.635215955629334,-5.807473276242755,-8.936530376459805,-2.959465069402964,-1.436
-11.365112762799562,-7.496093831350727,-9.64031666761077,-7.035111878137517,-8.759706365504186,-5.770507977552905,-8.839373684322021,-2.7810359923104517,-1.432
-11.46177117880141,-8.008694650845955,-9.965381257682521,-6.82782459108194,-8.801285161063024,-5.681407002185392,-8.670434154508373,-2.5742616961013347,-1.428
-11.408930181053035,-8.395846715327224,-10.146767042396302,-6.493112743766616,-8.746079458570566,-5.526675259006507,-8.424527464776718,-2.3375095817913216,-1.424
-11.195621553951087,-8.641495838206787,-10.17295107971938,-6.036639677818933,-8.58532147233698,-5.296072012922171,-8.100944444985092,-2.0701802578470794,-1.42
-10.820607976597874,-8.738402544387691,-10.041697658707914,-5.470998676929408,-8.316304002265115,-4.983787652946106,-7.704067606565328,-1.773253455057401,-1.416
-10.29263292150279,-8.688699432898789,-9.760405499361507,-4.815334065315151,-7.942822688817019,-4.5892421311895,-7.2435333081945865,-1.4496911916695687,-1.412
-9.629934320871408,-8.503775113131256,-9.34570758572939,-4.0944022108876075,-7.475108773720811,-4.117467341457851,-6.733918875949486,-1.1046661172755217,-1.408
-8.859126870322456,-8.203551649758316,-8.822423645369138,-3.337199097343848,-6.92932960972347,-3.57910637657705,-6.194013462898081,-0.7456250731429499,-1.404
-8.013588799708316,-7.815246473743747,-8.22200137110892,-2.5753048696612986,-6.326747839719225,-2.9900801396265617,-5.645763608090587,-0.3821930769962023,-1.4
-7.131481828758785,-7.37170135787157,-7.5805762373398,-1.841075245672401,-5.692604508473064,-2.3709516588469546,-5.112982019907037,-0.025894646997022264,-1.396
-6.253532077061388,-6.9093634484373325,-6.9367766714480394,-1.1657934903983933,-5.05477677668739,-1.7460044726109496,-4.619907179062004,0.3103334770515511,-1.392
-5.420725578437408,-6.466038057024187,-6.3294251837956015,-0.5779109964105071,-4.442282733882387,-1.1420683065658945,-4.189718494476066,0.6128224495767256,-1.388
-4.672106502391296,-6.078584239387055,-5.7953212483214696,-0.10153295128526274,-3.8837479903430765,-0.5871647431728144,-3.8431357225789524,0.8679657200741691,-1.384
-4.042876374678167,-5.780760558043244,-5.367306784243505,0.24468647267878474,-3.405980043776745,-0.10908577476460746,-3.59724392229593,1.063002052392891,-1.38
-3.562952233693201,-5.60141959958186,-5.072783204388158,0.44811627380668817,-3.0327895249046737,0.2659666559488407,-3.464669098452603,1.1866594826279133,-1.376
-3.2560460007600747,-5.563180833354426,-4.932762233437994,0.5021618957657776,-2.784139446348627,0.514582311741262,-3.4531723063577884,1.2295870502008386,-1.3719999999999999
-3.1392116355739774,-5.681606460514132,-4.961421370473663,0.40581115410144175,-2.6756161697877046,0.617151359335204,-3.5656447254237404,1.1845870992992404,-1.3679999999999999
-3.222731140883497,-5.96482033094661,-5.166055498607657,0.16288222955759757,-2.71814892697346,0.558697474175851,-3.800414744433568,1.046724832235813,-1.3639999999999999
-3.5102059592948205,-6.413482069279965,-5.547299542182528,-0.21885036189710627,-2.917889211327222,0.3295614354328613,-4.151751029811166,0.8134006827722935,-1.3599999999999999
-3.9987633143617125,-7.021043496970066,-6.099523209217745,-0.7285166742218339,-3.276182378766916,-0.07405878581261405,-4.610454843331236,0.48444088699337406,-1.3559999999999999
-4.6793360769660834,-7.774237969574612,-6.8113308570546565,-1.3529092264872284,-3.7895903546555925,-0.6497251809789066,-5.164455784115218,0.062227027514982325,-1.3519999999999999
-5.537011989620266,-8.653769669249975,-7.66612402561659,-2.077082801427051,-4.449946625489279,-1.3885597598771096,-5.799349055031688,-0.4481409408763497,-1.3479999999999999
-6.551479101021986,-9.635184437895303,-8.642710896878814,-2.884779185366742,-5.24445290258747,-2.275267594173158,-6.498847471096878,-1.0386815339617765,-1.3439999999999999
-7.697621371533636,-10.6899205219139,-9.715981263734799,-3.758710103050812,-6.155864151172837,-3.288441411453741,-7.245168382184012,-1.6984359352658416,-1.3399999999999999
-8.946328019860644,-11.786546809693835,-10.8576931931348,-4.680776703682711,-7.162837033830003,-4.401211181817974,-8.019414409453976,-2.4135311829440393,-1.3359999999999999
-10.265556140845595,-12.892182272538967,-12.037416032064158,-5.632315340054475,-8.240511356669348,-5.5822727978724505,-8.802012444556894,-3.1674840857878523,-1.3319999999999999
-11.621628391298565,-13.974048679582529,-13.223635312251389,-6.594425623100669,-9.361347985885622,-6.79726585044497,-9.5732424615851,-3.9417758918034176,-1.3279999999999998
-12.980678376164754,-15.001055493071147,-14.384966072525465,-7.548377950826287,-10.496182090468581,-8.010397963545765,-10.313837557892048,-4.716654847214699,-1.3239999999999998
-14.310112332419287,-15.945284348672402,-15.491379214300293,-8.476055930076564,-11.61540700323441,-9.186170624452101,-11.005604282096508,-5.472070769686213,-1.3199999999999998
-15.579963993620511,-16.78325751437849,-16.515350458036202,-9.360396044062176,-12.690208369351174,-10.291072174240018,-11.6320222641314,-6.188645515696645,-1.3159999999999998
-16.764069909697067,-17.496931502030705,-17.432885369333743,-10.185830870431078,-13.693807005609365,-11.295153065323042,-12.178823225764784,-6.848626829159547,-1.312
-17.841041309931406,-18.074411497787924,-18.224414678311497,-10.938774790419204,-14.602696440923811,-12.17344276632002,-12.634577906654048,-7.436811393301067,-1.308
-18.795022173206615,-18.510400183623414,-18.875558076960886,-11.608176571374536,-15.397845565276217,-12.907174520106137,-12.991302547329953,-7.941417027155702,-1.304
-19.6162069181045,-18.806378823684376,-19.37772664055479,-12.186110669387508,-16.06578945567547,-13.484759414143216,-13.245046168840151,-8.354845473349739,-1.3
-20.301069809882236,-18.970493145420274,-19.72850040070273,-12.668322660748709,-16.59948607880099,-13.902420861837923,-13.396371506817749,-8.674245115927874,-1.296
